city,property_type,page_url,location,price,area,beds,baths
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_ideal_prime_location_house_in_peshawar_available_for_rs_21_000_000-43096391-14733-1.html,"Wapda Town Sector M, Wapda Town",2.1 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_aesthetic_prime_location_house_of_7_marla_for_sale_is_available-43096390-14733-1.html,"Wapda Town Sector M, Wapda Town",2.1 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_ring_road_buy_a_centrally_located_prime_location_3_marla_house_in_ring_road-43096260-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_ring_road_3_marla_house_up_for_sale-43096261-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_book_a_prime_location_house_of_3_marla_in_ring_road_ring_road-43096258-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_house_3_marla_for_sale_in_ring_road-43096257-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_house_for_sale_in_rs_9_500_000-43096256-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_3_marla_house_available_for_sale_in_ring_road__ring_road-43096255-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_3_marla_house_available_for_sale_in_ring_road__ring_road-43096253-997-1.html,"Ring Road, Peshawar",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_5_marla_beautiful_fresh_house_for_sale_on_dalazak_road-43093012-7587-1.html,"Dalazak Road, Peshawar",2.5 Crore,5 Marla,8,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_for_sale_in_rs_25_000_000-43081437-1000-1.html,"Warsak Road, Peshawar",2.5 Crore,8 Marla,6,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_sized_7_marla_available_in_warsak_road-43081435-1000-1.html,"Warsak Road, Peshawar",3 Crore,7 Marla,7,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_affordable_prime_location_house_for_sale_in_warsak_road-43081432-1000-1.html,"Warsak Road, Peshawar",1.1 Crore,4 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_5_marla_house_for_sale_in_warsak_road-43081434-1000-1.html,"Warsak Road, Peshawar",1.2 Crore,5 Marla,6,5
Peshawar,House,zameen.com/Property/peshawar_warsak_road_a_prime_location_house_at_affordable_price_awaits_you-43081428-1000-1.html,"Warsak Road, Peshawar",1.2 Crore,3 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_warsak_road_your_search_for_prime_location_house_in_warsak_road_ends_here-43081425-1000-1.html,"Warsak Road, Peshawar",1.1 Crore,2.5 Marla,4,2
Peshawar,House,zameen.com/Property/peshawar_warsak_road_a_great_choice_for_a_prime_location_2_5_marla_house_available_in_warsak_road-43081423-1000-1.html,"Warsak Road, Peshawar",1.1 Crore,2.5 Marla,4,2
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_2_marla_house_ideally_situated_in_warsak_road-43081421-1000-1.html,"Warsak Road, Peshawar",60 Lakh,2 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_buy_prime_location_1_5_marla_house_at_highly_affordable_price-43081419-1000-1.html,"Warsak Road, Peshawar",55 Lakh,1.5 Marla,5,3
Peshawar,House,zameen.com/Property/ring_road_dir_colony_become_owner_of_your_prime_location_house_today_which_is_centrally_located_in_dir_colony_in_peshawar-42581888-19809-1.html,"Dir Colony, Ring Road",3.63 Crore,14.5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_new_city_homes_prime_location_2_25_marla_house_available_for_sale_in_new_city_homes__new_city_homes-43072577-12164-1.html,"New City Homes, Peshawar",70 Lakh,2.2 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_5_marla_house_for_sale_at_warsak_road_green_cottage-41389332-1000-1.html,"Warsak Road, Peshawar",1.8 Crore,5 Marla,8,8
Peshawar,House,zameen.com/Property/peshawar_warsak_road_10_marla_house_for_sale_at_warsak_road_darmangi_garden_street_1_northern_home-42001464-1000-1.html,"Warsak Road, Peshawar",3.5 Crore,10 Marla,8,8
Peshawar,House,zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_for_sale_at_warsak_road_executive_lodges-42002716-1000-1.html,"Warsak Road, Peshawar",1.9 Crore,5 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_for_sale_at_warsak_road_sabz_ali_town-42149011-1000-1.html,"Warsak Road, Peshawar",1.7 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_k5_20_marla_house_in_phase_3_k5-41602064-7622-1.html,"Hayatabad Phase 3 - K5, Hayatabad Phase 3",7.5 Crore,1 Kanal,10,6
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e6_20_marla_house_in_phase_7_e6-41602203-13219-1.html,"Hayatabad Phase 7 - E6, Hayatabad Phase 7",10.5 Crore,1 Kanal,10,6
Peshawar,House,zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_d4_5_marla_beautiful_house_for_sale-41943649-15037-1.html,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",3 Crore,5 Marla,8,6
Peshawar,House,zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_k1_20_marla_house_for_sale_in_hayatabad_phase_3_k1-41601273-7618-1.html,"Hayatabad Phase 3 - K1, Hayatabad Phase 3",11 Crore,1 Kanal,10,6
Peshawar,House,zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_e2_full_new_house_for_sale_in_hayatabad-41601911-7599-1.html,"Hayatabad Phase 1 - E2, Hayatabad Phase 1",5.5 Crore,10 Marla,10,6
Peshawar,House,zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_k1_full_new_untouched_house_for_sale_in_hayatabad_phase_3-41259104-7618-1.html,"Hayatabad Phase 3 - K1, Hayatabad Phase 3",11 Crore,1 Kanal,10,6
Peshawar,House,zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_e2_brand_new_house_in_hayatabad_phase_1-40963285-7599-1.html,"Hayatabad Phase 1 - E2, Hayatabad Phase 1",5.5 Crore,10 Marla,10,10
Peshawar,House,zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_k5_20_marla_house_in_hayatabad_phase_3-40963524-7622-1.html,"Hayatabad Phase 3 - K5, Hayatabad Phase 3",8.5 Crore,1 Kanal,10,10
Peshawar,House,zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_j2_looking_for_a_house_in_peshawar-39540931-7612-1.html,"Hayatabad Phase 2 - J2, Hayatabad Phase 2",7 Crore,1 Kanal,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_for_sale_at_warsak_road_sufian_garden-42321277-1000-1.html,"Warsak Road, Peshawar",1.55 Crore,5 Marla,7,7
Peshawar,House,zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_f4_sector_f4_north_facing_specious_kanal_house_available_for_sale_in_phase_6_hayatabad_peshawar-42764822-7630-1.html,"Hayatabad Phase 6 - F4, Hayatabad Phase 6",7 Crore,1 Kanal,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_reserve_a_prime_location_house_of_8_marla_now_in_warsak_road-43054367-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,8 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_ideal_prime_location_house_in_warsak_road_available_for_rs_26_000_000-43054366-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_good_prime_location_5_marla_house_for_sale_in_warsak_road-43054365-1000-1.html,"Warsak Road, Peshawar",1.25 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_lalazar_colony_prime_location_3_25_marla_house_for_sale_available_in_lalazar_colony-43054364-17301-1.html,"Lalazar Colony, Peshawar",1.3 Crore,3.2 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_7_marla_house_in_warsak_road_for_sale_at_good_location-43054362-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_reasonably_priced_prime_location_8_marla_house_in_warsak_road__warsak_road_is_available_as_of_now-43054351-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,8 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_sale_the_ideally_located_house_for_an_incredible_price_of_pkr_rs_26_000_000-43054350-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_buy_a_prime_location_5_marla_house_for_sale_in_warsak_road-43054349-1000-1.html,"Warsak Road, Peshawar",1.25 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_8_marla_house_for_sale_in_warsak_road-43054347-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,8 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_7_marla_house_available_in_warsak_road_for_sale-43054346-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_for_sale_in_warsak_road-43054345-1000-1.html,"Warsak Road, Peshawar",1.25 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_lalazar_colony_prime_location_3_25_marla_house_in_lalazar_colony_of_lalazar_colony_is_available_for_sale-43054344-17301-1.html,"Lalazar Colony, Peshawar",1.3 Crore,3.2 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_warsak_road_to_sale_you_can_find_spacious_prime_location_house_in_warsak_road-43054343-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,8 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_is_available_for_sale_in_warsak_road-43054342-1000-1.html,"Warsak Road, Peshawar",2.6 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_for_grabs_in_5_marla_warsak_road-43054340-1000-1.html,"Warsak Road, Peshawar",1.25 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_lalazar_colony_buy_prime_location_3_25_marla_house_at_highly_affordable_price-43054339-17301-1.html,"Lalazar Colony, Peshawar",1.3 Crore,3.2 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_fair_priced_prime_location_4_25_marla_house_available_in_dalazak_road-43049793-7587-1.html,"Dalazak Road, Peshawar",1.9 Crore,4.2 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_1_5_marla_for_sale_in_dalazak_road-43049578-7587-1.html,"Dalazak Road, Peshawar",65 Lakh,1.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_sethi_town_buying_a_prime_location_house_in_sethi_town_-43049531-13621-1.html,"Sethi Town, Peshawar",48 Lakh,1.5 Marla,2,2
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_of_1_marla_is_available_for_sale_in_dalazak_road__dalazak_road-43049465-7587-1.html,"Dalazak Road, Peshawar",35 Lakh,1 Marla,2,2
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_sized_1_marla_is_available_for_sale_in_dalazak_road-43049462-7587-1.html,"Dalazak Road, Peshawar",35 Lakh,1 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_2_marla_house_available_for_sale_in_warsak_road_in_ashiqabad_-40513312-1000-1.html,"Warsak Road, Peshawar",55 Lakh,2 Marla,10,6
Peshawar,House,zameen.com/Property/peshawar_regi_model_town_house_for_sale_in_regi_model_town_peshawar_south_facing-43047114-7660-1.html,"Regi Model Town, Peshawar",2.5 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_gulberg_prime_location_4_marla_house_in_gulberg-43041248-567-1.html,"Gulberg, Peshawar",2.2 Crore,4 Marla,8,6
Peshawar,House,zameen.com/Property/peshawar_regi_model_town_zone_3__ideal_location_double_road_back_brand_new_house-42365904-7660-1.html,"Regi Model Town, Peshawar",2.16 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_tripple_storey_5_marla_house_available_in_regi_model_town_phase_3_for_sale-42046485-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",2.32 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_7_marla_newly_build_house_for_sale_in_officer_gardens_warsak_road_peshawar-39897145-1000-1.html,"Warsak Road, Peshawar",3.25 Crore,7 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_mian_abdulwali_shah_town_ii_prime_location_7_marla_house_in_mian_abdulwali_shah_town_ii_of_mian_abdulwali_shah_town_ii_is_available_for_sale-42287911-13637-1.html,"Mian Abdulwali Shah Town II, Peshawar",2.2 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/dha_phase_1_dha_phase_1_sector_a_1500_series__ground_basement_1st_floor_house_for_sale-42737282-12292-1.html,"DHA Phase 1 - Sector A, DHA Phase 1",6.4 Crore,1 Kanal,10,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_3_marla_house_in_warsak_road_for_sale_at_good_location-43008745-1000-1.html,"Warsak Road, Peshawar",93.5 Lakh,3 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_to_sale_you_can_find_spacious_prime_location_house_in_warsak_road-43008744-1000-1.html,"Warsak Road, Peshawar",99 Lakh,4 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_buy_prime_location_4_marla_house_at_highly_affordable_price-43008743-1000-1.html,"Warsak Road, Peshawar",1.21 Crore,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_2_5_marla_house_for_sale_in_warsak_road_warsak_road_in_only_rs_6_600_000-43008741-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_sized_2_5_marla_is_available_for_sale_in_warsak_road-43008740-1000-1.html,"Warsak Road, Peshawar",83.5 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_want_to_buy_a_prime_location_house_in_warsak_road_-43008738-1000-1.html,"Warsak Road, Peshawar",77 Lakh,3 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_3_marla_house_for_sale_in_warsak_road-43008737-1000-1.html,"Warsak Road, Peshawar",93.5 Lakh,3 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_perfect_prime_location_4_marla_house_in_warsak_road_for_sale-43008735-1000-1.html,"Warsak Road, Peshawar",99 Lakh,4 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_ideal_prime_location_4_marla_house_has_landed_on_market_in_warsak_road__warsak_road-43008733-1000-1.html,"Warsak Road, Peshawar",1.21 Crore,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_warsak_road_house_sized_2_5_marla-43008732-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,6
Peshawar,House,zameen.com/Property/dha_phase_1_dha_phase_1_sector_a_sector_a_1500_series_house_available_for_sale-43004353-12292-1.html,"DHA Phase 1 - Sector A, DHA Phase 1",6.2 Crore,1 Kanal,10,7
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_stunning_prime_location_3_marla_house_in_dalazak_road_available-42845341-7587-1.html,"Dalazak Road, Peshawar",1.45 Crore,3 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_a_prime_location_3_marla_house_is_up_for_grabs_in_dalazak_road-42845900-7587-1.html,"Dalazak Road, Peshawar",1.4 Crore,3 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_3_marla_house_for_sale_is_available_in_dalazak_road-42845898-7587-1.html,"Dalazak Road, Peshawar",1.4 Crore,3 Marla,7,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_house_for_sale_in_ring_road-43002039-997-1.html,"Ring Road, Peshawar",1.9 Crore,5 Marla,7,6
Peshawar,House,zameen.com/Property/peshawar_ring_road_book_a_prime_location_5_marla_house_in_ring_road-43002038-997-1.html,"Ring Road, Peshawar",1.9 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_centrally_located_prime_location_house_in_dalazak_road_is_available_for_sale-43002012-7587-1.html,"Dalazak Road, Peshawar",2.3 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_of_5_marla_is_available_for_sale-43002011-7587-1.html,"Dalazak Road, Peshawar",2.3 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_buying_a_prime_location_house_in_dalazak_road_-43001982-7587-1.html,"Dalazak Road, Peshawar",2.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_for_sale_in_rs_25_000_000-43001981-7587-1.html,"Dalazak Road, Peshawar",2.5 Crore,5 Marla,7,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_prime_location_house_sized_3_marla_in_ring_road-43001951-997-1.html,"Ring Road, Peshawar",1.1 Crore,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_book_prime_location_house_today_in_ring_road-43001950-997-1.html,"Ring Road, Peshawar",1.1 Crore,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_spacious_prime_location_house_is_available_in_dalazak_road_for_sale-43001821-7587-1.html,"Dalazak Road, Peshawar",80 Lakh,2.2 Marla,4,4
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_zone_3_south_facing_gas_available-43000199-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",2.35 Crore,5 Marla,10,6
Peshawar,House,zameen.com/Property/warsak_road_darmangi_prime_location_3_marla_house_in_darmangi_is_best_option-42846860-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/warsak_road_darmangi_highly_desirable_prime_location_4_marla_house_available_in_darmangi-42846863-12422-1.html,"Darmangi, Warsak Road",1.3 Crore,4 Marla,6,6
Peshawar,House,zameen.com/Property/warsak_road_darmangi_a_perfect_prime_location_house_awaits_you_in_darmangi_peshawar-42903337-12422-1.html,"Darmangi, Warsak Road",1.35 Crore,4.4 Marla,5,5
Peshawar,House,zameen.com/Property/warsak_road_darmangi_prime_location_3_marla_house_in_beautiful_location_of_darmangi_in_peshawar-42704187-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/warsak_road_darmangi_you_can_find_a_gorgeous_prime_location_house_for_sale_in_darmangi-42704188-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/warsak_road_darmangi_reserve_a_prime_location_house_now_in_darmangi-42704189-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/warsak_road_darmangi_a_prime_location_house_at_affordable_price_awaits_you-42704190-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_8_marla_double_storey_owner_made_house_for_sale_located_at_warsak_road_darmangy_garden_street_no_2-42976943-1000-1.html,"Warsak Road, Peshawar",2.5 Crore,8 Marla,6,6
Peshawar,House,zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_7_marla_brand_new_double_storey_house_for_sale_on_warsak_executive_lodges-39370604-10382-1.html,"Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town",2.7 Crore,7 Marla,7,7
Peshawar,House,zameen.com/Property/peshawar_warsak_road_3_5_marla_new_fresh_luxury_double_storey_house_for_sale_on_warsak_road_darmangi_garden_street_no_2_near_to_afridi_medical_center_allied_school-39338289-1000-1.html,"Warsak Road, Peshawar",1.3 Crore,3.5 Marla,5,5
Peshawar,House,zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_10_marla_new_fresh_luxury_double_storey_house_for_sale_on_warsaka_executive_lodges-39370892-10382-1.html,"Arbab Sabz Ali Khan Town Executive Lodges, Arbab Sabz Ali Khan Town",3.8 Crore,10 Marla,8,8
Peshawar,House,zameen.com/Property/peshawar_warsak_road_3_5_marla_brand_new_double_storey_house_for_sale_located_at_warsak_road_darmangi_garden_street_no_1-42116753-1000-1.html,"Warsak Road, Peshawar",1.15 Crore,3.5 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_3_marla_new_fresh_luxury_double_storey_corner_house_for_sale_located_at_warsak_road_darmangi_garden_street_no_1-42116948-1000-1.html,"Warsak Road, Peshawar",1.15 Crore,3 Marla,4,4
